Time,0.0,0.007812,0.015625,0.023438,0.03125,0.039062,0.046875,0.054688,0.0625,0.070312,0.078125,0.085938,0.09375,0.101562,0.109375,0.117188,0.125,0.132812,0.140625,0.148438,0.15625,0.164062,0.171875,0.179688,0.1875,0.195312,0.203125,0.210938,0.21875,0.226562,0.234375,0.242188,0.25,0.257812,0.265625,0.273438,0.28125,0.289062,0.296875,0.304688,0.3125,0.320312,0.328125,0.335938,0.34375,0.351562,0.359375,0.367188,0.375,0.382812,0.390625,0.398438,0.40625,0.414062,0.421875,0.429688,0.4375,0.445312,0.453125,0.460938,0.46875,0.476562,0.484375,0.492188,0.5,0.507812,0.515625,0.523438,0.53125,0.539062,0.546875,0.554688,0.5625,0.570312,0.578125,0.585938,0.59375,0.601562,0.609375,0.617188,0.625,0.632812,0.640625,0.648438,0.65625,0.664062,0.671875,0.679688,0.6875,0.695312,0.703125,0.710938,0.71875,0.726562,0.734375,0.742188,0.75,0.757812,0.765625,0.773438,0.78125,0.789062,0.796875,0.804688,0.8125,0.820312,0.828125,0.835938,0.84375,0.851562,0.859375,0.867188,0.875,0.882812,0.890625,0.898438,0.90625,0.914062,0.921875,0.929688,0.9375,0.945312,0.953125,0.960938,0.96875,0.976562,0.984375,0.992188,1.0
2176,0.645885,0.967752,1.036877,1.042394,1.036424,1.030275,1.025386,1.021556,1.0185,1.016014,1.013962,1.012247,1.0108,1.009567,1.008509,1.007595,1.006801,1.006106,1.005497,1.004958,1.004481,1.004056,1.003676,1.003335,1.003027,1.00275,1.002499,1.00227,1.002062,1.001872,1.001698,1.001538,1.001391,1.001256,1.001131,1.001016,1.000909,1.000811,1.00072,1.000635,1.000557,1.000485,1.000419,1.000357,1.000301,1.000249,1.000202,1.000159,1.00012,1.000084,1.000053,1.000026,1.000002,0.999981,0.999965,0.999951,0.999941,0.999934,0.999931,0.999931,0.999934,0.99994,0.99995,0.999962,0.999978,0.999998,1.00002,1.000046,1.000074,1.000106,1.000142,1.00018,1.000222,1.000268,1.000316,1.000369,1.000424,1.000483,1.000546,1.000613,1.000683,1.000758,1.000836,1.000919,1.001007,1.001099,1.001196,1.001298,1.001406,1.00152,1.001641,1.001768,1.001903,1.002046,1.002198,1.002361,1.002534,1.00272,1.002919,1.003134,1.003366,1.003618,1.003892,1.00419,1.004518,1.004879,1.005278,1.00572,1.006215,1.006769,1.007393,1.008101,1.008908,1.009834,1.010903,1.012146,1.013603,1.015327,1.017387,1.01988,1.022945,1.026783,1.031683,1.037855,1.043901,1.038609,0.969891,0.647999,0.68388
2199,0.646112,0.967988,1.037106,1.042624,1.03666,1.030518,1.025635,1.021811,1.018759,1.016278,1.014229,1.012516,1.01107,1.009839,1.008781,1.007868,1.007073,1.006378,1.005767,1.005228,1.004748,1.004321,1.003939,1.003595,1.003285,1.003004,1.00275,1.002517,1.002305,1.002111,1.001932,1.001768,1.001616,1.001476,1.001346,1.001226,1.001114,1.00101,1.000913,1.000823,1.000739,1.000661,1.000588,1.00052,1.000457,1.000399,1.000345,1.000295,1.000249,1.000206,1.000168,1.000133,1.000102,1.000074,1.00005,1.000029,1.000011,0.999996,0.999985,0.999977,0.999972,0.999971,0.999972,0.999977,0.999985,0.999996,1.00001,1.000027,1.000048,1.000072,1.000099,1.00013,1.000164,1.000201,1.000241,1.000286,1.000333,1.000384,1.000439,1.000498,1.000561,1.000628,1.000699,1.000774,1.000854,1.000939,1.001028,1.001124,1.001225,1.001332,1.001445,1.001566,1.001695,1.001831,1.001978,1.002134,1.002302,1.002482,1.002676,1.002886,1.003113,1.00336,1.003629,1.003924,1.004248,1.004605,1.005,1.00544,1.005932,1.006484,1.007107,1.007814,1.00862,1.009545,1.010614,1.011858,1.013317,1.015043,1.017107,1.019604,1.022674,1.026518,1.031424,1.037604,1.043657,1.038367,0.969644,0.647763,0.684079
2220,0.646784,0.968673,1.037685,1.043147,1.037168,1.031023,1.026141,1.022318,1.019267,1.016785,1.014736,1.013023,1.011577,1.010344,1.009285,1.00837,1.007573,1.006876,1.006262,1.005718,1.005235,1.004804,1.004417,1.004068,1.003753,1.003467,1.003206,1.002967,1.002748,1.002547,1.002361,1.002189,1.002029,1.00188,1.001741,1.001612,1.001491,1.001377,1.00127,1.00117,1.001075,1.000986,1.000902,1.000823,1.000748,1.000678,1.000611,1.000549,1.00049,1.000435,1.000384,1.000336,1.000291,1.00025,1.000212,1.000177,1.000145,1.000116,1.00009,1.000068,1.000048,1.000032,1.000019,1.000008,1.000001,0.999997,0.999997,0.999999,1.000004,1.000013,1.000025,1.000041,1.00006,1.000082,1.000108,1.000137,1.00017,1.000206,1.000247,1.000291,1.000339,1.000392,1.000449,1.00051,1.000577,1.000648,1.000724,1.000807,1.000895,1.000989,1.001091,1.001199,1.001316,1.001442,1.001577,1.001722,1.00188,1.00205,1.002234,1.002434,1.002652,1.002891,1.003152,1.003439,1.003755,1.004105,1.004494,1.004928,1.005414,1.005961,1.006579,1.007281,1.008084,1.009006,1.010072,1.011314,1.012771,1.014496,1.016559,1.019056,1.022125,1.02597,1.030876,1.037053,1.043088,1.037738,0.9689,0.647032,0.684617
2240,0.647697,0.969597,1.038435,1.043801,1.037788,1.031634,1.026747,1.022919,1.019865,1.017381,1.015329,1.013613,1.012163,1.010928,1.009866,1.008947,1.008147,1.007446,1.006828,1.00628,1.005792,1.005356,1.004964,1.004609,1.004288,1.003995,1.003727,1.003481,1.003255,1.003045,1.002851,1.00267,1.002501,1.002343,1.002194,1.002055,1.001923,1.001798,1.00168,1.001568,1.001462,1.00136,1.001264,1.001172,1.001084,1.001,1.00092,1.000843,1.00077,1.000701,1.000634,1.000571,1.000511,1.000454,1.0004,1.000349,1.000301,1.000256,1.000214,1.000174,1.000138,1.000105,1.000074,1.000047,1.000023,1.000001,0.999983,0.999968,0.999956,0.999948,0.999943,0.999941,0.999942,0.999947,0.999955,0.999968,0.999983,1.000003,1.000027,1.000054,1.000086,1.000123,1.000163,1.000209,1.00026,1.000316,1.000377,1.000444,1.000518,1.000598,1.000685,1.00078,1.000884,1.000996,1.001119,1.001252,1.001397,1.001556,1.001729,1.001918,1.002126,1.002355,1.002606,1.002884,1.003191,1.003533,1.003914,1.004341,1.00482,1.00536,1.005972,1.006669,1.007466,1.008383,1.009444,1.010682,1.012134,1.013855,1.015913,1.018406,1.02147,1.02531,1.030211,1.036376,1.042375,1.03692,0.967892,0.646036,0.685327
2261,0.648586,0.970492,1.039136,1.044392,1.038337,1.032167,1.02727,1.023435,1.020374,1.017884,1.015827,1.014106,1.012653,1.011413,1.010347,1.009424,1.00862,1.007915,1.007293,1.006742,1.00625,1.005809,1.005412,1.005053,1.004726,1.004428,1.004154,1.003903,1.00367,1.003454,1.003253,1.003066,1.002889,1.002724,1.002567,1.002419,1.002279,1.002146,1.002018,1.001897,1.001781,1.001669,1.001563,1.00146,1.001361,1.001266,1.001175,1.001087,1.001002,1.00092,1.000842,1.000766,1.000693,1.000623,1.000556,1.000492,1.000431,1.000372,1.000316,1.000263,1.000213,1.000165,1.000121,1.000079,1.000041,1.000005,0.999972,0.999943,0.999917,0.999894,0.999874,0.999858,0.999845,0.999835,0.99983,0.999828,0.999829,0.999835,0.999845,0.999859,0.999877,0.9999,0.999928,0.999961,0.999999,1.000042,1.000091,1.000146,1.000208,1.000276,1.000352,1.000436,1.000529,1.000631,1.000743,1.000866,1.001002,1.001151,1.001315,1.001496,1.001695,1.001916,1.002159,1.00243,1.00273,1.003065,1.00344,1.00386,1.004333,1.004867,1.005474,1.006165,1.006956,1.007868,1.008924,1.010155,1.011602,1.013316,1.015368,1.017853,1.02091,1.02474,1.02963,1.035777,1.041729,1.036152,0.966911,0.645062,0.686003
2282,0.649055,0.970958,1.039474,1.044654,1.038568,1.032383,1.027477,1.023634,1.020566,1.01807,1.016008,1.014283,1.012825,1.011582,1.010514,1.009589,1.008783,1.008076,1.007452,1.006899,1.006406,1.005963,1.005565,1.005204,1.004876,1.004577,1.004302,1.004049,1.003815,1.003597,1.003395,1.003205,1.003027,1.002859,1.002701,1.002551,1.002408,1.002272,1.002142,1.002018,1.001899,1.001785,1.001675,1.001569,1.001467,1.001368,1.001273,1.001182,1.001093,1.001007,1.000925,1.000845,1.000768,1.000694,1.000622,1.000553,1.000487,1.000424,1.000363,1.000305,1.00025,1.000197,1.000148,1.000101,1.000057,1.000017,0.999979,0.999944,0.999912,0.999884,0.999859,0.999837,0.999819,0.999804,0.999793,0.999786,0.999783,0.999783,0.999788,0.999797,0.99981,0.999828,0.999851,0.999878,0.999911,0.99995,0.999994,1.000045,1.000102,1.000166,1.000238,1.000318,1.000406,1.000505,1.000613,1.000732,1.000864,1.00101,1.001171,1.001348,1.001544,1.001761,1.002002,1.002269,1.002567,1.002899,1.00327,1.003687,1.004157,1.004689,1.005292,1.00598,1.006768,1.007675,1.008727,1.009954,1.011396,1.013104,1.015149,1.017627,1.020675,1.024496,1.029374,1.035503,1.041419,1.035755,0.96637,0.644519,0.686343
2305,0.649027,0.970921,1.039402,1.044556,1.038455,1.03226,1.027346,1.023496,1.020422,1.017921,1.015855,1.014127,1.012667,1.011423,1.010353,1.009427,1.008621,1.007914,1.007291,1.006738,1.006246,1.005805,1.005408,1.00505,1.004724,1.004426,1.004154,1.003904,1.003672,1.003458,1.003258,1.003072,1.002897,1.002732,1.002577,1.00243,1.002291,1.002159,1.002033,1.001913,1.001797,1.001687,1.001581,1.001479,1.001381,1.001287,1.001196,1.001109,1.001025,1.000943,1.000865,1.00079,1.000717,1.000647,1.00058,1.000516,1.000454,1.000396,1.000339,1.000286,1.000235,1.000188,1.000143,1.000101,1.000061,1.000025,0.999992,0.999962,0.999935,0.999911,0.999891,0.999874,0.99986,0.99985,0.999843,0.99984,0.999841,0.999846,0.999855,0.999869,0.999886,0.999908,0.999935,0.999967,1.000005,1.000047,1.000096,1.00015,1.000211,1.000279,1.000355,1.000438,1.000531,1.000632,1.000744,1.000867,1.001002,1.001151,1.001314,1.001495,1.001693,1.001913,1.002156,1.002425,1.002725,1.003058,1.003431,1.00385,1.00432,1.004852,1.005455,1.006143,1.00693,1.007836,1.008886,1.010111,1.011549,1.013253,1.015293,1.017765,1.020806,1.024619,1.029487,1.035604,1.041501,1.035804,0.96637,0.644509,0.686295
2326,0.648461,0.970343,1.038901,1.044093,1.038002,1.031805,1.026888,1.023036,1.01996,1.017457,1.015391,1.013662,1.012202,1.010958,1.009889,1.008965,1.008161,1.007456,1.006836,1.006287,1.005798,1.005361,1.004969,1.004615,1.004294,1.004003,1.003736,1.003492,1.003267,1.003059,1.002867,1.002687,1.00252,1.002364,1.002217,1.002079,1.001949,1.001826,1.001709,1.001599,1.001493,1.001393,1.001298,1.001207,1.00112,1.001037,1.000957,1.000881,1.000809,1.000739,1.000673,1.00061,1.00055,1.000493,1.000438,1.000387,1.000338,1.000292,1.000249,1.000209,1.000172,1.000138,1.000106,1.000078,1.000052,1.00003,1.00001,0.999994,0.999981,0.999971,0.999964,0.999961,0.999961,0.999964,0.999971,0.999982,0.999996,1.000014,1.000037,1.000063,1.000093,1.000128,1.000168,1.000213,1.000262,1.000317,1.000377,1.000444,1.000516,1.000596,1.000682,1.000776,1.000879,1.000991,1.001113,1.001245,1.00139,1.001548,1.00172,1.001909,1.002116,1.002343,1.002593,1.002869,1.003175,1.003515,1.003894,1.004317,1.004793,1.005329,1.005935,1.006626,1.007416,1.008324,1.009376,1.010601,1.01204,1.013744,1.015783,1.018253,1.021291,1.0251,1.029965,1.03608,1.041986,1.036327,0.966971,0.645096,0.685835
2347,0.647587,0.969457,1.038177,1.043457,1.037395,1.031206,1.026292,1.022441,1.019367,1.016867,1.014801,1.013075,1.011617,1.010374,1.009308,1.008386,1.007585,1.006883,1.006267,1.005721,1.005237,1.004804,1.004417,1.004068,1.003753,1.003467,1.003207,1.00297,1.002752,1.002551,1.002367,1.002196,1.002038,1.00189,1.001753,1.001625,1.001505,1.001392,1.001287,1.001187,1.001094,1.001005,1.000922,1.000844,1.00077,1.0007,1.000634,1.000572,1.000513,1.000458,1.000407,1.000359,1.000314,1.000272,1.000234,1.000198,1.000166,1.000136,1.00011,1.000087,1.000067,1.000049,1.000035,1.000024,1.000016,1.000011,1.000009,1.000011,1.000016,1.000023,1.000035,1.000049,1.000067,1.000088,1.000113,1.000142,1.000174,1.00021,1.00025,1.000294,1.000342,1.000394,1.00045,1.000512,1.000578,1.000649,1.000726,1.000808,1.000896,1.000991,1.001093,1.001202,1.001319,1.001445,1.00158,1.001726,1.001884,1.002054,1.002239,1.002439,1.002657,1.002895,1.003156,1.003442,1.003758,1.004107,1.004494,1.004925,1.005408,1.005951,1.006565,1.007261,1.008057,1.00897,1.010027,1.011256,1.012699,1.014406,1.016449,1.018923,1.021964,1.025777,1.030646,1.036771,1.042709,1.037148,0.96797,0.646082,0.685152
2372,0.646659,0.968521,1.037433,1.042822,1.036798,1.030624,1.025717,1.021873,1.018805,1.016309,1.014248,1.012526,1.011071,1.009833,1.00877,1.007852,1.007054,1.006356,1.005743,1.005202,1.004722,1.004294,1.003912,1.003568,1.003259,1.002979,1.002725,1.002494,1.002282,1.002089,1.001912,1.001749,1.001599,1.00146,1.001331,1.001212,1.001102,1.000999,1.000903,1.000814,1.000732,1.000654,1.000583,1.000516,1.000454,1.000396,1.000343,1.000294,1.000249,1.000207,1.000169,1.000135,1.000104,1.000077,1.000053,1.000032,1.000015,1.000001,0.99999,0.999982,0.999977,0.999976,0.999977,0.999982,0.99999,1.000002,1.000016,1.000034,1.000055,1.000079,1.000106,1.000137,1.000171,1.000209,1.00025,1.000294,1.000342,1.000394,1.000449,1.000509,1.000572,1.00064,1.000711,1.000787,1.000868,1.000954,1.001045,1.001141,1.001243,1.001351,1.001466,1.001588,1.001717,1.001856,1.002003,1.002161,1.002329,1.002511,1.002706,1.002916,1.003144,1.003392,1.003661,1.003956,1.00428,1.004637,1.005032,1.00547,1.00596,1.00651,1.00713,1.007833,1.008634,1.009554,1.010616,1.011851,1.0133,1.015014,1.017063,1.019544,1.022593,1.026414,1.031293,1.037436,1.043421,1.037985,0.969027,0.64713,0.684439
2396,0.646049,0.967912,1.036977,1.042456,1.036469,1.03031,1.025414,1.021578,1.018517,1.016027,1.013972,1.012254,1.010804,1.009569,1.008509,1.007594,1.006799,1.006104,1.005494,1.004955,1.004477,1.004052,1.003672,1.003331,1.003025,1.002748,1.002496,1.002268,1.002061,1.001871,1.001697,1.001538,1.001391,1.001257,1.001132,1.001018,1.000912,1.000814,1.000723,1.000639,1.000562,1.00049,1.000424,1.000363,1.000307,1.000255,1.000208,1.000165,1.000126,1.000092,1.000061,1.000033,1.000009,0.999989,0.999972,0.999959,0.999949,0.999942,0.999939,0.999938,0.999941,0.999948,0.999957,0.99997,0.999985,1.000004,1.000027,1.000052,1.000081,1.000113,1.000148,1.000186,1.000228,1.000273,1.000322,1.000373,1.000429,1.000488,1.000551,1.000617,1.000687,1.000762,1.00084,1.000923,1.00101,1.001102,1.001199,1.001301,1.001409,1.001523,1.001643,1.00177,1.001905,1.002048,1.002201,1.002363,1.002536,1.002722,1.002921,1.003136,1.003368,1.003619,1.003893,1.004191,1.004519,1.004879,1.005277,1.005719,1.006213,1.006766,1.007389,1.008095,1.008901,1.009824,1.010891,1.012131,1.013585,1.015305,1.017361,1.019849,1.022908,1.026739,1.031631,1.037792,1.043818,1.038482,0.969695,0.647799,0.683989
2418,0.645892,0.967761,1.036893,1.042416,1.03645,1.030303,1.025416,1.021588,1.018533,1.016049,1.013998,1.012283,1.010836,1.009604,1.008546,1.007633,1.006838,1.006144,1.005534,1.004996,1.004518,1.004093,1.003712,1.003371,1.003063,1.002785,1.002533,1.002304,1.002096,1.001905,1.00173,1.001569,1.001422,1.001286,1.00116,1.001044,1.000937,1.000837,1.000745,1.00066,1.000581,1.000508,1.000441,1.000379,1.000321,1.000268,1.00022,1.000176,1.000136,1.0001,1.000068,1.000039,1.000014,0.999993,0.999975,0.99996,0.999949,0.999941,0.999937,0.999936,0.999938,0.999943,0.999951,0.999963,0.999978,0.999996,1.000017,1.000042,1.00007,1.000101,1.000135,1.000172,1.000213,1.000257,1.000305,1.000356,1.000411,1.000469,1.000531,1.000596,1.000666,1.000739,1.000817,1.000899,1.000985,1.001076,1.001172,1.001274,1.001381,1.001494,1.001613,1.00174,1.001874,1.002017,1.002168,1.00233,1.002502,1.002687,1.002886,1.0031,1.003332,1.003583,1.003856,1.004154,1.004481,1.004842,1.00524,1.005683,1.006177,1.006731,1.007355,1.008063,1.008871,1.009797,1.010866,1.012109,1.013567,1.015292,1.017353,1.019848,1.022914,1.026754,1.031656,1.037831,1.04388,1.038594,0.969884,0.647994,0.683891
2441,0.646248,0.968128,1.037227,1.042736,1.03677,1.030628,1.025746,1.021922,1.018871,1.01639,1.014341,1.012629,1.011183,1.009951,1.008894,1.00798,1.007185,1.00649,1.005878,1.005338,1.004858,1.00443,1.004046,1.003702,1.00339,1.003109,1.002852,1.002619,1.002405,1.002209,1.002029,1.001863,1.00171,1.001567,1.001436,1.001313,1.001199,1.001093,1.000994,1.000901,1.000815,1.000734,1.000659,1.000589,1.000523,1.000462,1.000405,1.000353,1.000304,1.000259,1.000217,1.00018,1.000145,1.000115,1.000087,1.000063,1.000042,1.000024,1.00001,0.999998,0.99999,0.999985,0.999983,0.999985,0.999989,0.999997,1.000008,1.000022,1.000039,1.00006,1.000084,1.000111,1.000141,1.000175,1.000212,1.000253,1.000297,1.000345,1.000397,1.000452,1.000512,1.000575,1.000643,1.000715,1.000792,1.000874,1.00096,1.001052,1.00115,1.001255,1.001365,1.001483,1.001609,1.001744,1.001887,1.002041,1.002206,1.002384,1.002576,1.002783,1.003009,1.003253,1.003521,1.003814,1.004136,1.004491,1.004885,1.005324,1.005814,1.006365,1.006987,1.007693,1.008498,1.009423,1.010492,1.011735,1.013194,1.01492,1.016983,1.019481,1.022551,1.026395,1.031303,1.037482,1.043533,1.038233,0.96949,0.647612,0.68419
2462,0.647024,0.968917,1.037885,1.043325,1.037337,1.031191,1.026308,1.022484,1.019432,1.01695,1.014901,1.013187,1.01174,1.010506,1.009447,1.008531,1.007733,1.007035,1.00642,1.005875,1.005391,1.004958,1.00457,1.004219,1.003902,1.003614,1.003351,1.00311,1.002889,1.002686,1.002497,1.002323,1.00216,1.002009,1.001868,1.001735,1.001611,1.001494,1.001384,1.00128,1.001183,1.00109,1.001002,1.00092,1.000841,1.000767,1.000697,1.000631,1.000568,1.000509,1.000453,1.000401,1.000352,1.000306,1.000264,1.000224,1.000188,1.000155,1.000124,1.000097,1.000073,1.000052,1.000034,1.000019,1.000007,0.999998,0.999993,0.99999,0.999991,0.999995,1.000002,1.000013,1.000027,1.000044,1.000065,1.000089,1.000118,1.000149,1.000185,1.000225,1.000269,1.000317,1.000369,1.000426,1.000488,1.000555,1.000628,1.000706,1.00079,1.00088,1.000978,1.001083,1.001196,1.001318,1.001449,1.001591,1.001745,1.001912,1.002093,1.002291,1.002506,1.002741,1.003,1.003284,1.003598,1.003946,1.004333,1.004764,1.005249,1.005794,1.00641,1.007111,1.007912,1.008833,1.009898,1.011139,1.012595,1.014318,1.01638,1.018876,1.021945,1.025789,1.030695,1.036869,1.042895,1.03752,0.968634,0.64677,0.684805
2482,0.647964,0.969866,1.038649,1.043984,1.037959,1.031801,1.026911,1.023082,1.020026,1.017541,1.015488,1.013771,1.01232,1.011083,1.01002,1.009101,1.008299,1.007597,1.006978,1.006429,1.00594,1.005502,1.005108,1.004753,1.004429,1.004135,1.003865,1.003618,1.003389,1.003178,1.002981,1.002798,1.002627,1.002466,1.002315,1.002173,1.002038,1.001911,1.00179,1.001675,1.001565,1.001461,1.001361,1.001266,1.001174,1.001087,1.001003,1.000923,1.000846,1.000773,1.000703,1.000635,1.000571,1.00051,1.000452,1.000397,1.000344,1.000295,1.000248,1.000204,1.000164,1.000126,1.000091,1.000059,1.00003,1.000004,0.999981,0.999962,0.999945,0.999932,0.999922,0.999915,0.999912,0.999912,0.999916,0.999924,0.999935,0.99995,0.999969,0.999992,1.00002,1.000052,1.000088,1.00013,1.000176,1.000228,1.000285,1.000348,1.000418,1.000494,1.000578,1.000669,1.000769,1.000878,1.000997,1.001127,1.001269,1.001424,1.001594,1.001781,1.001986,1.002211,1.00246,1.002736,1.003041,1.00338,1.003759,1.004184,1.004661,1.005199,1.005809,1.006504,1.0073,1.008215,1.009275,1.01051,1.011961,1.01368,1.015737,1.018227,1.02129,1.025128,1.030026,1.036186,1.042172,1.036683,0.967593,0.64574,0.685532
2503,0.648758,0.970664,1.039265,1.044496,1.038432,1.032257,1.027358,1.023521,1.020458,1.017966,1.015907,1.014186,1.012731,1.01149,1.010423,1.0095,1.008695,1.007989,1.007367,1.006814,1.006322,1.00588,1.005483,1.005123,1.004795,1.004496,1.004222,1.00397,1.003736,1.00352,1.003318,1.003129,1.002952,1.002785,1.002627,1.002478,1.002337,1.002202,1.002073,1.001951,1.001833,1.00172,1.001612,1.001508,1.001407,1.001311,1.001217,1.001128,1.001041,1.000958,1.000877,1.000799,1.000725,1.000653,1.000584,1.000517,1.000454,1.000393,1.000335,1.000279,1.000227,1.000177,1.00013,1.000087,1.000046,1.000008,0.999973,0.999941,0.999912,0.999887,0.999865,0.999846,0.999831,0.999819,0.999811,0.999807,0.999806,0.99981,0.999817,0.999829,0.999845,0.999866,0.999892,0.999922,0.999958,0.999999,1.000046,1.000099,1.000159,1.000226,1.0003,1.000382,1.000473,1.000573,1.000683,1.000805,1.000939,1.001087,1.001249,1.001429,1.001627,1.001846,1.002088,1.002357,1.002656,1.00299,1.003364,1.003782,1.004254,1.004788,1.005393,1.006083,1.006873,1.007783,1.008838,1.010068,1.011513,1.013226,1.015276,1.017759,1.020813,1.024641,1.029528,1.035669,1.04161,1.036005,0.966717,0.644867,0.686131
2525,0.649104,0.971005,1.0395,1.044665,1.038573,1.032384,1.027475,1.02363,1.02056,1.018062,1.015999,1.014273,1.012814,1.01157,1.010501,1.009576,1.00877,1.008062,1.007439,1.006885,1.006392,1.00595,1.005552,1.005191,1.004864,1.004564,1.00429,1.004037,1.003804,1.003587,1.003384,1.003195,1.003018,1.00285,1.002692,1.002542,1.0024,1.002265,1.002135,1.002012,1.001893,1.001779,1.00167,1.001564,1.001463,1.001365,1.00127,1.001179,1.001091,1.001005,1.000923,1.000844,1.000767,1.000693,1.000622,1.000554,1.000488,1.000425,1.000364,1.000307,1.000252,1.0002,1.00015,1.000104,1.000061,1.00002,0.999983,0.999948,0.999917,0.999889,0.999864,0.999843,0.999825,0.99981,0.999799,0.999792,0.999789,0.99979,0.999795,0.999804,0.999818,0.999836,0.999859,0.999887,0.99992,0.999959,1.000003,1.000054,1.000112,1.000176,1.000248,1.000328,1.000417,1.000515,1.000624,1.000743,1.000875,1.001021,1.001182,1.00136,1.001556,1.001773,1.002014,1.002281,1.002579,1.002911,1.003282,1.003699,1.004169,1.0047,1.005303,1.00599,1.006777,1.007684,1.008735,1.009961,1.011401,1.013108,1.015151,1.017627,1.020673,1.02449,1.029365,1.03549,1.041398,1.035717,0.966305,0.644451,0.686373
2547,0.648919,0.970809,1.0393,1.044458,1.038358,1.032162,1.027246,1.023395,1.020321,1.017819,1.015753,1.014025,1.012564,1.01132,1.01025,1.009325,1.008519,1.007812,1.00719,1.006638,1.006147,1.005707,1.005311,1.004953,1.004629,1.004333,1.004062,1.003813,1.003583,1.00337,1.003172,1.002987,1.002814,1.002652,1.002498,1.002354,1.002217,1.002087,1.001963,1.001845,1.001732,1.001624,1.00152,1.001421,1.001325,1.001234,1.001145,1.001061,1.000979,1.0009,1.000825,1.000752,1.000682,1.000615,1.000551,1.00049,1.000431,1.000375,1.000322,1.000271,1.000224,1.000179,1.000137,1.000098,1.000062,1.000028,0.999998,0.999971,0.999947,0.999926,0.999909,0.999895,0.999884,0.999877,0.999873,0.999873,0.999877,0.999885,0.999897,0.999913,0.999933,0.999958,0.999988,1.000022,1.000062,1.000107,1.000158,1.000216,1.000279,1.00035,1.000427,1.000513,1.000608,1.000711,1.000825,1.00095,1.001087,1.001238,1.001403,1.001585,1.001786,1.002007,1.002252,1.002522,1.002823,1.003158,1.003532,1.003951,1.004423,1.004956,1.00556,1.006247,1.007035,1.007942,1.008992,1.010216,1.011654,1.013358,1.015397,1.017868,1.020908,1.024719,1.029585,1.035701,1.041598,1.035904,0.96648,0.644615,0.686203
2568,0.648231,0.970109,1.038706,1.04392,1.037835,1.03164,1.026723,1.022871,1.019795,1.017293,1.015226,1.013498,1.012039,1.010795,1.009727,1.008803,1.008,1.007296,1.006677,1.006129,1.005641,1.005206,1.004815,1.004463,1.004144,1.003854,1.003589,1.003347,1.003124,1.002918,1.002728,1.002552,1.002387,1.002233,1.002089,1.001954,1.001827,1.001707,1.001594,1.001486,1.001384,1.001288,1.001196,1.001108,1.001025,1.000946,1.00087,1.000798,1.00073,1.000664,1.000602,1.000543,1.000487,1.000435,1.000385,1.000338,1.000294,1.000253,1.000214,1.000179,1.000146,1.000117,1.00009,1.000066,1.000046,1.000028,1.000014,1.000002,0.999994,0.999989,0.999987,0.999988,0.999993,1.000001,1.000013,1.000029,1.000048,1.000071,1.000098,1.000129,1.000164,1.000204,1.000248,1.000297,1.000351,1.00041,1.000475,1.000546,1.000623,1.000706,1.000797,1.000895,1.001001,1.001117,1.001242,1.001379,1.001527,1.001688,1.001863,1.002055,1.002265,1.002495,1.002748,1.003027,1.003335,1.003677,1.004058,1.004483,1.004961,1.005498,1.006107,1.006799,1.00759,1.0085,1.009552,1.010778,1.012218,1.013922,1.015962,1.018432,1.021471,1.025281,1.030146,1.036262,1.042175,1.036539,0.967225,0.645346,0.685653
2588,0.647311,0.969178,1.037952,1.043263,1.037211,1.031026,1.026114,1.022265,1.019192,1.016693,1.014629,1.012903,1.011446,1.010205,1.00914,1.008219,1.007419,1.006718,1.006103,1.005559,1.005076,1.004645,1.004259,1.003912,1.003599,1.003315,1.003057,1.002822,1.002607,1.002409,1.002227,1.002058,1.001903,1.001758,1.001624,1.001499,1.001382,1.001273,1.00117,1.001074,1.000984,1.0009,1.00082,1.000746,1.000676,1.00061,1.000548,1.00049,1.000436,1.000385,1.000338,1.000294,1.000254,1.000217,1.000183,1.000152,1.000124,1.0001,1.000078,1.00006,1.000045,1.000032,1.000023,1.000017,1.000014,1.000014,1.000017,1.000024,1.000033,1.000046,1.000062,1.000082,1.000104,1.000131,1.00016,1.000194,1.000231,1.000271,1.000316,1.000364,1.000417,1.000473,1.000535,1.0006,1.000671,1.000746,1.000827,1.000913,1.001005,1.001104,1.001209,1.001322,1.001443,1.001572,1.001711,1.001861,1.002021,1.002195,1.002382,1.002585,1.002806,1.003047,1.00331,1.003599,1.003916,1.004267,1.004657,1.00509,1.005575,1.00612,1.006735,1.007433,1.00823,1.009145,1.010202,1.011433,1.012877,1.014586,1.01663,1.019106,1.022149,1.025963,1.030835,1.036964,1.042914,1.037387,0.968268,0.646377,0.684938
